model,effort,num_requested,run,scenario_index,name,fen,canonical_fen,move,fen_valid,white_to_move,move_valid,is_checkmate,reasoning_length,error
anthropic/claude-opus-4.5,high,3,9,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,13592,
anthropic/claude-opus-4.5,high,3,9,1,Smothered Mate,6rk/6pp/8/6N1/8/8/8/K7 w - - 0 1,6rk/6pp/8/6N1/8/8/8/K7,Nf7#,True,True,True,True,13592,
anthropic/claude-opus-4.5,high,3,9,2,Scholar's Mate,3qk3/3p4/8/8/2B5/5Q2/8/7K w - - 0 1,3kq3/4p3/8/8/5B2/2Q5/8/K7,Qf7#,True,True,True,True,13592,
anthropic/claude-opus-4.5,high,5,1,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R6K w - - 0 1,1k6/ppp5/8/8/8/8/8/K6R,Ra8#,True,True,True,True,9947,
anthropic/claude-opus-4.5,high,5,1,1,Smothered Mate,6rk/6pp/7N/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/N7/pp6/kr6,Nf7#,True,True,True,True,9947,
anthropic/claude-opus-4.5,high,5,1,2,King and Queen Mate,7k/8/6K1/8/8/8/8/7Q w - - 0 1,,Qh7#,False,False,False,False,9947,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,1,3,Queen and Bishop Mate,7k/6p1/8/8/8/8/1B6/6QK w - - 0 1,6QK/1B6/8/8/8/8/6p1/7k,Qxg7#,True,True,True,True,9947,
anthropic/claude-opus-4.5,high,5,1,4,Arabian Mate,7k/8/5N2/8/8/8/7R/6K1 w - - 0 1,,Rh7#,False,False,False,False,9947,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,10,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,23213,
anthropic/claude-opus-4.5,high,5,10,1,Queen and King Mate,k7/8/2K5/8/8/8/8/1Q6 w - - 0 1,1Q6/8/8/8/8/2K5/8/k7,Qb7#,True,True,True,True,23213,
anthropic/claude-opus-4.5,high,5,10,2,Smothered Mate,5rk1/6pp/7N/8/8/8/8/6K1 w - - 0 1,,Nf7#,False,False,False,False,23213,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,10,3,Rook and Knight Mate,7k/6pp/5N2/8/8/8/8/6RK w - - 0 1,6RK/8/8/8/8/5N2/6pp/7k,Rg8#,True,True,False,False,23213,Illegal move: Rg8#
anthropic/claude-opus-4.5,high,5,10,4,Epaulette Mate,3rkr2/8/3B4/8/8/8/8/4Q1K1 w - - 0 1,,Qe7#,False,False,False,False,23213,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,2,0,Back Rank Mate,6bk/6pp/8/8/8/8/8/R6K w - - 0 1,6bk/6pp/8/8/8/8/8/R6K,Ra8#,True,True,True,False,16722,Move does not give check
anthropic/claude-opus-4.5,high,5,2,1,Scholar's Mate,r1bqkbnr/1ppp1ppp/p1n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 4,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n1p/ppp1ppp1/rnbkqb1r,Qxf7#,True,True,True,True,16722,
anthropic/claude-opus-4.5,high,5,2,2,Smothered Mate,6rk/6pp/7N/8/8/8/8/4K3 w - - 0 1,3K4/8/8/8/8/N7/pp6/kr6,Nf7#,True,True,True,True,16722,
anthropic/claude-opus-4.5,high,5,2,3,King and Rook Checkmate,1k6/R7/2K5/8/8/8/8/8 w - - 0 1,1k6/R7/2K5/8/8/8/8/8,Ra8#,True,True,True,False,16722,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,5,2,4,Arabian Mate,7k/6pp/5N2/8/8/8/8/1R2K3 w - - 0 1,1R2K3/8/8/8/8/5N2/6pp/7k,Rb8#,True,True,True,True,16722,
anthropic/claude-opus-4.5,high,5,3,0,Back Rank Mate,7k/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/k7,Re8#,True,True,True,True,15458,
anthropic/claude-opus-4.5,high,5,3,1,Queen and King Mate,k7/8/KQ6/8/8/8/8/8 w - - 0 1,7k/8/6QK/8/8/8/8/8,Qb7#,True,True,True,True,15458,
anthropic/claude-opus-4.5,high,5,3,2,Ladder Mate,7k/6R1/8/8/8/8/8/R6K w - - 0 1,7k/6R1/8/8/8/8/8/R6K,Ra8#,True,True,True,False,15458,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,5,3,3,Smothered Mate,5rrk/4N1pp/8/8/8/8/8/K7 w - - 0 1,5rrk/4N1pp/8/8/8/8/8/K7,Ng6#,True,True,True,False,15458,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,5,3,4,Support Mate,6rk/8/5Q2/8/8/8/8/K5R1 w - - 0 1,,Qxg8#,False,False,False,False,15458,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,4,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,19696,
anthropic/claude-opus-4.5,high,5,4,1,Boden's Mate,1rkr4/3q4/8/8/2B2B2/8/8/6K1 w - - 0 1,1K6/8/8/2B2B2/8/8/4q3/4rkr1,Ba6#,True,True,True,False,19696,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,5,4,2,Smothered Mate,6rk/6pp/8/6N1/8/8/8/6K1 w - - 0 1,1K6/8/8/8/1N6/8/pp6/kr6,Nf7#,True,True,True,True,19696,
anthropic/claude-opus-4.5,high,5,4,3,Arabian Mate,6k1/6pp/7N/8/8/8/8/4R1K1 w - - 0 1,,Re8#,False,False,False,False,19696,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,4,4,Queen and Rook Corridor Mate,k7/8/1Q6/8/8/8/8/2R3K1 w - - 0 1,1K3R2/8/8/8/8/6Q1/8/7k,Rc8#,True,True,True,True,19696,
anthropic/claude-opus-4.5,high,5,5,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,22228,
anthropic/claude-opus-4.5,high,5,5,1,Scholar's Mate,r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 1,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/5n2/ppp1pppp/rnbkqb1r,Qxf7#,True,True,True,True,22228,
anthropic/claude-opus-4.5,high,5,5,2,Arabian Mate,7k/6R1/5N2/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/2N5/1R6/k7,Rh7#,True,True,True,True,22228,
anthropic/claude-opus-4.5,high,5,5,3,Epaulette Mate,3rkr2/8/4Q3/8/8/8/8/6K1 w - - 0 1,,Qe7#,False,False,False,False,22228,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,5,4,Ladder Mate,1k6/1R6/8/8/8/8/R7/6K1 w - - 0 1,,Ra8#,False,False,False,False,22228,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,6,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R5K1 w - - 0 1,1K5R/8/8/8/8/8/ppp5/1k6,Ra8#,True,True,True,True,9231,
anthropic/claude-opus-4.5,high,5,6,1,Queen and King Mate,7k/8/6K1/8/8/8/8/Q7 w - - 0 1,,Qa8#,False,False,False,False,9231,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,6,2,Smothered Mate,6rk/6pp/8/4N3/8/8/8/6K1 w - - 0 1,1K6/8/8/8/3N4/8/pp6/kr6,Nf7#,True,True,True,True,9231,
anthropic/claude-opus-4.5,high,5,6,3,Box Mate,k7/8/K7/8/8/8/8/1R6 w - - 0 1,1R6/8/8/8/8/K7/8/k7,Rb8#,True,True,True,False,9231,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,5,6,4,Arabian Mate,7k/R7/5N2/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/2N5/7R/k7,Rh7#,True,True,True,True,9231,
anthropic/claude-opus-4.5,high,5,7,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R5K1 w - - 0 1,1K5R/8/8/8/8/8/ppp5/1k6,Ra8#,True,True,True,True,9297,
anthropic/claude-opus-4.5,high,5,7,1,Queen Corridor Mate,7k/6pp/8/8/3Q4/8/8/4K3 w - - 0 1,3K4/8/8/4Q3/8/8/pp6/k7,Qd8#,True,True,True,True,9297,
anthropic/claude-opus-4.5,high,5,7,2,Smothered Mate,6rk/6pp/7N/8/8/8/8/4K3 w - - 0 1,3K4/8/8/8/8/N7/pp6/kr6,Nf7#,True,True,True,True,9297,
anthropic/claude-opus-4.5,high,5,7,3,Rook Ladder Mate,k7/1R6/8/8/8/8/8/4K2R w - - 0 1,4K2R/8/8/8/8/8/1R6/k7,Rh8#,True,True,True,False,9297,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,5,7,4,Queen Battery Mate,7k/6pp/8/8/8/6Q1/8/4K1R1 w - - 0 1,1R1K4/8/1Q6/8/8/8/pp6/k7,Qg8#,True,True,False,False,9297,Illegal move: Qg8#
anthropic/claude-opus-4.5,high,5,8,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,12258,
anthropic/claude-opus-4.5,high,5,8,1,Smothered Mate,6rk/6pp/7N/8/8/8/8/4K3 w - - 0 1,3K4/8/8/8/8/N7/pp6/kr6,Nf7#,True,True,True,True,12258,
anthropic/claude-opus-4.5,high,5,8,2,Ladder Mate (Double Rook),k7/1R6/8/8/8/8/8/2R1K3 w - - 0 1,2R1K3/8/8/8/8/8/1R6/k7,Rc8#,True,True,True,False,12258,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,5,8,3,Boden's Mate,2kr4/3p4/8/8/8/8/4B2B/6K1 w - - 0 1,1K6/B2B4/8/8/8/8/4p3/4rk2,Ba6#,True,True,True,True,12258,
anthropic/claude-opus-4.5,high,5,8,4,Queen and Bishop Mate,5rk1/5p2/8/8/6Q1/8/1B6/4K3 w - - 0 1,,Qg7#,False,False,False,False,12258,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,9,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R3K3 w - - 0 1,1k6/ppp5/8/8/8/8/8/3K3R,Ra8#,True,True,True,True,14826,
anthropic/claude-opus-4.5,high,5,9,1,King and Queen Mate,8/8/8/8/8/5QK1/8/7k w - - 0 1,,Qf1#,False,False,False,False,14826,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,9,2,Scholar's Mate,3qk3/8/8/7Q/2B5/8/8/4K3 w - - 0 1,,Qf7#,False,False,False,False,14826,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,5,9,3,Arabian Mate,7k/1R6/5N2/8/8/8/8/4K3 w - - 0 1,3K4/8/8/8/8/2N5/6R1/k7,Rh7#,True,True,True,True,14826,
anthropic/claude-opus-4.5,high,5,9,4,Boden's Mate,2kr4/3p4/8/1B6/5B2/8/8/4K3 w - - 0 1,2kr4/3p4/8/1B6/5B2/8/8/4K3,Ba6#,True,True,True,True,14826,
anthropic/claude-opus-4.5,high,7,1,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R6K w - - 0 1,1k6/ppp5/8/8/8/8/8/K6R,Ra8#,True,True,True,True,10786,
anthropic/claude-opus-4.5,high,7,1,1,Smothered Mate,5rk1/6pp/7N/8/8/8/8/K7 w - - 0 1,,Nf7#,False,False,False,False,10786,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,1,2,Arabian Mate,6k1/5N1p/7Q/8/8/8/8/K7 w - - 0 1,1k6/p1N5/Q7/8/8/8/8/7K,Qg7#,True,True,True,False,10786,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,1,3,Opera Mate,kn6/p7/2B5/8/8/8/8/3R3K w - - 0 1,,Rd8#,False,False,False,False,10786,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,1,4,Ladder Mate,5k2/R7/8/8/8/8/8/6KR w - - 0 1,2k5/7R/8/8/8/8/8/RK6,Rh8#,True,True,True,True,10786,
anthropic/claude-opus-4.5,high,7,1,5,Epaulette Mate,3rkr2/8/4Q3/8/8/8/8/K7 w - - 0 1,,Qe7#,False,False,False,False,10786,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,1,6,Corridor Mate,7k/6pp/5Q2/8/8/8/8/K7 w - - 0 1,7K/8/8/8/8/2Q5/pp6/k7,Qf8#,True,True,True,True,10786,
anthropic/claude-opus-4.5,high,7,10,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,22359,
anthropic/claude-opus-4.5,high,7,10,1,Queen Mate,7k/8/5Q2/8/8/8/8/6K1 w - - 0 1,,Qg7#,False,False,False,False,22359,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,10,2,Smothered Mate,5rkr/5ppp/8/5N2/8/8/8/6K1 w - - 0 1,1K6/8/8/8/2N5/8/ppp5/rkr5,Nh6#,True,True,True,False,22359,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,10,3,Anastasia's Mate,8/4N1pk/8/8/8/8/8/RK6 w - - 0 1,6KR/8/8/8/8/8/kp1N4/8,Rh1#,True,True,False,False,22359,Illegal move: Rh1#
anthropic/claude-opus-4.5,high,7,10,4,Arabian Mate,7k/8/5N2/8/8/8/8/6KR w - - 0 1,,Rh7#,False,False,False,False,22359,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,10,5,Epaulette Mate,3rkr2/8/8/8/8/8/4Q3/4K3 w - - 0 1,,Qe7#,False,False,False,False,22359,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,10,6,Opera Mate,4kn2/3n1p2/8/6B1/8/8/8/3RK3 w - - 0 1,2nk4/2p1n3/8/1B6/8/8/8/3KR3,Rd8#,True,True,False,False,22359,Illegal move: Rd8#
anthropic/claude-opus-4.5,high,7,2,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,19799,
anthropic/claude-opus-4.5,high,7,2,1,Smothered Mate,6rk/4N1pp/8/8/8/8/8/K7 w - - 0 1,6rk/4N1pp/8/8/8/8/8/K7,Ng6#,True,True,True,False,19799,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,2,2,Queen and King Mate,k7/2K5/1Q6/8/8/8/8/8 w - - 0 1,7k/5K2/6Q1/8/8/8/8/8,Qa7#,True,True,True,False,19799,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,2,3,Anastasia's Mate,R7/4N1pk/8/6P1/8/8/8/K7 w - - 0 1,7K/8/8/8/1P6/8/kp1N4/7R,Rh8#,True,True,True,False,19799,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,2,4,Arabian Mate,7k/6p1/5N1R/8/8/8/8/1K6 w - - 0 1,,Rh7#,False,False,False,False,19799,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,2,5,Epaulette Mate,3rkr2/8/8/8/8/8/8/4Q1K1 w - - 0 1,,Qe7#,False,False,False,False,19799,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,2,6,Ladder Mate,7k/6R1/8/8/8/8/8/K5R1 w - - 0 1,1R5K/8/8/8/8/8/1R6/k7,Rg8#,True,True,True,False,19799,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,3,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,19090,
anthropic/claude-opus-4.5,high,7,3,1,Smothered Mate,5rkb/5ppp/8/7N/8/8/8/6K1 w - - 0 1,1K6/8/8/8/N7/8/ppp5/bkr5,Nf6#,True,True,True,False,19090,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,3,2,Queen and King Mate,7k/4Q2p/6K1/8/8/8/8/8 w - - 0 1,7k/4Q2p/6K1/8/8/8/8/8,Qf8#,True,True,False,False,19090,Illegal move: Qf8#
anthropic/claude-opus-4.5,high,7,3,3,Queen and Bishop Mate,6k1/5p1p/8/8/8/2B5/1Q6/K7 w - - 0 1,1k6/p1p5/8/8/8/5B2/6Q1/7K,Qg7#,True,True,False,False,19090,Illegal move: Qg7#
anthropic/claude-opus-4.5,high,7,3,4,King and Rook Mate (Box Mate),k7/2K5/8/8/8/8/8/7R w - - 0 1,7R/8/8/8/8/8/2K5/k7,Ra1#,True,True,True,True,19090,
anthropic/claude-opus-4.5,high,7,3,5,Two Rooks Mate (Ladder Mate),k7/8/1R6/8/8/8/8/7R w - - 0 1,,Ra1#,False,False,False,False,19090,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,3,6,Bishop and Rook Mate (Opera Mate),4kr2/3p1p2/8/6B1/8/8/8/K2R4 w - - 0 1,2rk4/2p1p3/8/1B6/8/8/8/4R2K,Rd8#,True,True,False,False,19090,Illegal move: Rd8#
anthropic/claude-opus-4.5,high,7,4,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,12751,
anthropic/claude-opus-4.5,high,7,4,1,Scholar's Mate,r1bqkb1r/pppp1ppp/2n2n2/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 1,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/2n2n2/ppp1pppp/r1bkqb1r,Qxf7#,True,True,True,True,12751,
anthropic/claude-opus-4.5,high,7,4,2,Smothered Mate,6rk/7p/7N/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/N7/p7/kr6,Nf7#,True,True,False,False,12751,Illegal move: Nf7#
anthropic/claude-opus-4.5,high,7,4,3,Queen and King Mate,k7/8/1K6/8/8/8/8/Q7 w - - 0 1,,Qa7#,False,False,False,False,12751,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,4,4,Arabian Mate,6k1/6p1/7N/8/8/8/8/K6R w - - 0 1,,Rh8#,False,False,False,False,12751,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,4,5,Epaulette Mate,3rkr2/8/8/8/2Q5/8/8/4K3 w - - 0 1,2rkr3/8/8/8/5Q2/8/8/3K4,Qe6#,True,True,True,True,12751,
anthropic/claude-opus-4.5,high,7,4,6,Boden's Mate,1rkq4/3p4/8/8/2B2B2/8/8/4K3 w - - 0 1,1rkq4/3p4/8/8/2B2B2/8/8/4K3,Ba6#,True,True,True,False,12751,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,5,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,19579,
anthropic/claude-opus-4.5,high,7,5,1,Queen and King Mate,k7/8/1K6/8/8/8/2Q5/8 w - - 0 1,7k/8/6K1/8/8/8/5Q2/8,Qc8#,True,True,True,True,19579,
anthropic/claude-opus-4.5,high,7,5,2,Smothered Mate,6rk/6pp/8/4N3/8/8/8/6K1 w - - 0 1,1K6/8/8/8/3N4/8/pp6/kr6,Nf7#,True,True,True,True,19579,
anthropic/claude-opus-4.5,high,7,5,3,Ladder Mate (Two Rooks),1k6/1R6/8/8/8/8/8/R3K3 w - - 0 1,,Ra8#,False,False,False,False,19579,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,5,4,Arabian Mate,7k/8/8/6N1/8/8/6R1/6K1 w - - 0 1,1K6/1R6/8/8/1N6/8/8/k7,Rg8#,True,True,False,False,19579,Illegal move: Rg8#
anthropic/claude-opus-4.5,high,7,5,5,Bishop and Rook Mate,1k6/8/1BK5/8/8/8/8/R7 w - - 0 1,1k6/8/1BK5/8/8/8/8/R7,Ra8#,True,True,True,False,19579,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,5,6,Queen and Knight Mate,7k/8/5Q2/6N1/8/8/8/6K1 w - - 0 1,,Qf8#,False,False,False,False,19579,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,6,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R5K1 w - - 0 1,1K5R/8/8/8/8/8/ppp5/1k6,Ra8#,True,True,True,True,13614,
anthropic/claude-opus-4.5,high,7,6,1,Scholar's Mate,r1bqkb1r/pppp1ppp/2n2n2/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 1,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/2n2n2/ppp1pppp/r1bkqb1r,Qxf7#,True,True,True,True,13614,
anthropic/claude-opus-4.5,high,7,6,2,Smothered Mate,6rk/6pp/8/4N3/8/8/8/6K1 w - - 0 1,1K6/8/8/8/3N4/8/pp6/kr6,Nf7#,True,True,True,True,13614,
anthropic/claude-opus-4.5,high,7,6,3,Arabian Mate,7k/6R1/5N2/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/2N5/1R6/k7,Rg8#,True,True,True,True,13614,
anthropic/claude-opus-4.5,high,7,6,4,Epaulette Mate,3rkr2/3p1p2/8/8/4Q3/8/8/4K3 w - - 0 1,,Qe6#,False,False,False,False,13614,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,6,5,Early Queen Mate,rnbqkbnr/ppppp2p/5p2/6p1/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,RNBKQBNR/PPP2PPP/8/3PP3/1p6/2p5/p2ppppp/rnbkqbnr,Qh5#,True,True,True,True,13614,
anthropic/claude-opus-4.5,high,7,6,6,Opera Mate,4k3/8/8/4N3/1B6/8/8/3RK3 w - - 0 1,3KR3/8/8/6B1/3N4/8/8/3k4,Rd8#,True,True,True,False,13614,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,7,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,15657,
anthropic/claude-opus-4.5,high,7,7,1,Smothered Mate,6rk/6pp/8/4N3/8/8/8/6K1 w - - 0 1,1K6/8/8/8/3N4/8/pp6/kr6,Nf7#,True,True,True,True,15657,
anthropic/claude-opus-4.5,high,7,7,2,Arabian Mate,7k/8/5N2/8/8/8/8/4K1R1 w - - 0 1,1R1K4/8/8/8/8/2N5/8/k7,Rg8#,True,True,True,True,15657,
anthropic/claude-opus-4.5,high,7,7,3,Epaulette Mate,2rkr3/8/8/8/8/8/8/3QK3 w - - 0 1,,Qd6#,False,False,False,False,15657,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,7,4,Support Mate,4k3/3p4/1B2Q3/8/2B5/8/8/4K3 w - - 0 1,,Qf7#,False,False,False,False,15657,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,7,5,Queen Diagonal Mate,6k1/5p1p/8/8/8/2Q5/8/4K3 w - - 0 1,1k6/p1p5/8/8/8/5Q2/8/3K4,Qg7#,True,True,True,False,15657,Move gives check but not checkmate
anthropic/claude-opus-4.5,high,7,7,6,Rook and Pawn Fence Mate,k7/pp6/8/8/8/8/8/3R2K1 w - - 0 1,1K2R3/8/8/8/8/8/6pp/7k,Rd8#,True,True,True,True,15657,
anthropic/claude-opus-4.5,high,7,8,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,17861,
anthropic/claude-opus-4.5,high,7,8,1,Queen and Knight Mate,6kr/6p1/5Q2/5N2/8/8/8/4K3 w - - 0 1,3K4/8/8/8/2N5/2Q5/1p6/rk6,Qxg7#,True,True,True,True,17861,
anthropic/claude-opus-4.5,high,7,8,2,Smothered Mate,6rk/6pp/8/6N1/8/8/8/4K3 w - - 0 1,3K4/8/8/8/1N6/8/pp6/kr6,Nf7#,True,True,True,True,17861,
anthropic/claude-opus-4.5,high,7,8,3,Scholar's Mate,rnbqkbnr/ppppp2p/5p2/6p1/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,RNBKQBNR/PPP2PPP/8/3PP3/1p6/2p5/p2ppppp/rnbkqbnr,Qh5#,True,True,True,True,17861,
anthropic/claude-opus-4.5,high,7,8,4,Anastasia's Mate,8/4N1pk/6p1/8/8/8/8/R4K2 w - - 0 1,2K4R/8/8/8/8/1p6/kp1N4/8,Rh1#,True,True,False,False,17861,Illegal move: Rh1#
anthropic/claude-opus-4.5,high,7,8,5,Arabian Mate,7k/6R1/5N2/8/8/8/8/4K3 w - - 0 1,3K4/8/8/8/8/2N5/1R6/k7,Rh7#,True,True,True,True,17861,
anthropic/claude-opus-4.5,high,7,8,6,Queen and Pawn Mate,6k1/5p1p/5PQ1/8/8/8/8/4K3 w - - 0 1,,Qg7#,False,False,False,False,17861,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,9,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R5K1 w - - 0 1,1K5R/8/8/8/8/8/ppp5/1k6,Ra8#,True,True,True,True,24686,
anthropic/claude-opus-4.5,high,7,9,1,Queen and King Mate,8/8/8/8/8/Q1K5/8/k7 w - - 0 1,,Qb2#,False,False,False,False,24686,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,9,2,Smothered Mate,6rk/6pp/8/4N3/8/8/8/7K w - - 0 1,6rk/6pp/8/4N3/8/8/8/7K,Nf7#,True,True,True,True,24686,
anthropic/claude-opus-4.5,high,7,9,3,Arabian Mate,k7/8/2N5/8/8/8/8/1R5K w - - 0 1,1R5K/8/8/8/8/2N5/8/k7,Rb8#,True,True,True,True,24686,
anthropic/claude-opus-4.5,high,7,9,4,Epaulette Mate,3rkr2/8/4Q3/2B5/8/8/8/7K w - - 0 1,,Qe7#,False,False,False,False,24686,Invalid position (illegal board state)
anthropic/claude-opus-4.5,high,7,9,5,Anastasia's Mate,5r1k/4Nppp/7R/8/8/8/7Q/7K w - - 0 1,5r1k/4Nppp/7R/8/8/8/7Q/7K,Rxh7#,True,True,True,True,24686,
anthropic/claude-opus-4.5,high,7,9,6,Boden's Mate,2kr4/pppn4/8/1B6/5B2/8/8/7K w - - 0 1,2kr4/pppn4/8/1B6/5B2/8/8/7K,Ba6#,True,True,True,False,24686,Move does not give check
anthropic/claude-opus-4.5,low,3,1,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R5K1 w - - 0 1,1K5R/8/8/8/8/8/ppp5/1k6,Ra8#,True,True,True,True,3634,
anthropic/claude-opus-4.5,low,3,1,1,Smothered Mate,6rk/7p/7N/8/8/8/8/4K3 w - - 0 1,3K4/8/8/8/8/N7/p7/kr6,Nf7#,True,True,True,False,3634,Move gives check but not checkmate
anthropic/claude-opus-4.5,low,3,1,2,Arabian Mate,7k/R7/5N2/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/2N5/7R/k7,Rh7#,True,True,True,True,3634,
anthropic/claude-opus-4.5,low,3,10,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,6682,
anthropic/claude-opus-4.5,low,3,10,1,Queen and Bishop Mate,7k/8/6Q1/8/3B4/8/8/K7 w - - 0 1,,Qh7#,False,False,False,False,6682,Invalid position (illegal board state)
